Name,Route table ID,Destination,Target,Status,Propagated,Virtual Private Gateway
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.74.144.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.64.72.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.64.88.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.72.104.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.72.160.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.72.168.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.73.16.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,192.168.48.0/20,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.74.0.0/17,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.64.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.65.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.66.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.70.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.72.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.75.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.182.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.76.0.0/14,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,172.16.0.0/12,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.80.0.0/12,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.96.0.0/11,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.0.0.0/10,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.128.0.0/9,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PRI_B,rtb-09ea8f70,10.0.0.0/8,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VESA-ACCESS-WAF-PROD-IRELAND_PUB,rtb-0a81a16e549552ed5,10.65.150.0/23,local,Active,No,
RTB_VESA-ACCESS-WAF-PROD-IRELAND_PUB,rtb-0a81a16e549552ed5,0.0.0.0/0,igw-04400028c49cfa24f,Active,No,
RTB_VPC_EOL_PRI,rtb-07ab5cbce7b12ba8b,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_EOL_PRI,rtb-07ab5cbce7b12ba8b,10.64.33.0/24,local,Active,No,
RTB_VPC_EOL_PRI,rtb-07ab5cbce7b12ba8b,10.64.244.0/23,local,Active,No,
RTB_VPC_EOL_PRI,rtb-07ab5cbce7b12ba8b,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_EOL_PRI,rtb-07ab5cbce7b12ba8b,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_EOL_PRI,rtb-07ab5cbce7b12ba8b,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_EOL_PRI,rtb-07ab5cbce7b12ba8b,pl-6da54004,vpce-07dcf86962d1fe7f8,Active,No,
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.10.24.0/26,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.10.23.0/24,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.12.0/23,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.0.0/20,local,Active,No,
RTB_VPC_STREAMING_PUB,rtb-96f590ef,0.0.0.0/0,igw-e1f3b486,Active,No,
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.235.192/27,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.238.0/27,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.10.25.0/26,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.65.205.0/26,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.8.0/26,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.235.128/26,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.232.0/25,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.233.0/25,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.234.0/25,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.234.128/25,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.235.0/25,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,192.168.6.0/24,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.34.0/24,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.14.0/24,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.24.0/24,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.240.0/24,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.68.0/23,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.92.0/23,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.12.0/23,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.128.0/23,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.136.0/23,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.168.0/23,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.236.0/23,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.16.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.44.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.48.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.80.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.84.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.65.0.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.65.76.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.72.96.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.72.100.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.4.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.48.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.52.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.140.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.144.0/22,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.72.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.88.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.72.104.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.72.160.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.72.168.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.73.16.0/21,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,192.168.48.0/20,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.74.0.0/17,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.64.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.65.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.66.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.70.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.72.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.75.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.182.0.0/16,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.76.0.0/14,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,172.16.0.0/12,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.80.0.0/12,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.96.0.0/11,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.0.0.0/10,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.128.0.0/9,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VPC_STREAMING_PUB,rtb-96f590ef,10.0.0.0/8,vgw-5693ad22,Active,Yes,vgw-5693ad22
RTB_VESA_INDUS_INT_A,rtb-05aeed59de9a0bf2e,10.161.40.0/26,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_INT_A,rtb-05aeed59de9a0bf2e,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_INT_A,rtb-05aeed59de9a0bf2e,10.72.36.0/24,local,Active,No,
RTB_VESA_INDUS_INT_A,rtb-05aeed59de9a0bf2e,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_INT_A,rtb-05aeed59de9a0bf2e,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_INT_A,rtb-05aeed59de9a0bf2e,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_PUB,rtb-0e82296ddd0cfdaa1,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_PUB,rtb-0e82296ddd0cfdaa1,10.72.36.0/24,local,Active,No,
RTB_VESA_INDUS_PUB,rtb-0e82296ddd0cfdaa1,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_PUB,rtb-0e82296ddd0cfdaa1,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_PUB,rtb-0e82296ddd0cfdaa1,0.0.0.0/0,igw-0f9a2b621077bfc0a,Active,No,
PrivateRouteTableC,rtb-b7310cd2,10.79.128.0/25,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableC,rtb-b7310cd2,10.79.128.128/25,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableC,rtb-b7310cd2,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableC,rtb-b7310cd2,10.79.129.0/24,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableC,rtb-b7310cd2,10.73.10.0/23,pcx-07061cf6c126e11c0,Active,No,
PrivateRouteTableC,rtb-b7310cd2,10.65.0.0/22,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableC,rtb-b7310cd2,10.65.8.0/22,pcx-bf85a5d6,Blackhole,No,
PrivateRouteTableC,rtb-b7310cd2,10.73.16.0/21,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableC,rtb-b7310cd2,10.72.0.0/20,pcx-7870f611,Blackhole,No,
PrivateRouteTableC,rtb-b7310cd2,10.66.0.0/16,local,Active,No,
PrivateRouteTableC,rtb-b7310cd2,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableC,rtb-b7310cd2,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableC,rtb-b7310cd2,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
–,rtb-0c334af6bbfcc2e01,10.72.114.0/23,local,Active,No,
–,rtb-0d2389af502a36861,10.72.36.0/24,local,Active,No,
PrivateRouteTableB,rtb-8018a0e5,10.79.128.0/25,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB,rtb-8018a0e5,10.79.128.128/25,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB,rtb-8018a0e5,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB,rtb-8018a0e5,10.79.129.0/24,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB,rtb-8018a0e5,10.73.10.0/23,pcx-07061cf6c126e11c0,Active,No,
PrivateRouteTableB,rtb-8018a0e5,10.65.0.0/22,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB,rtb-8018a0e5,10.65.8.0/22,pcx-bf85a5d6,Blackhole,No,
PrivateRouteTableB,rtb-8018a0e5,10.73.16.0/21,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB,rtb-8018a0e5,10.72.0.0/20,pcx-7870f611,Blackhole,No,
PrivateRouteTableB,rtb-8018a0e5,10.66.0.0/16,local,Active,No,
PrivateRouteTableB,rtb-8018a0e5,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB,rtb-8018a0e5,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB,rtb-8018a0e5,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTable_VERI,rtb-0c7e4269,10.161.40.0/26,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTable_VERI,rtb-0c7e4269,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTable_VERI,rtb-0c7e4269,10.72.16.0/20,local,Active,No,
PublicRouteTable_VERI,rtb-0c7e4269,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTable_VERI,rtb-0c7e4269,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTable_VERI,rtb-0c7e4269,0.0.0.0/0,igw-92821df7,Active,No,
RTB_VPC_SERVICES_TECHNIQUES_Public,rtb-00fb25e5e524ddfd7,10.161.40.0/26,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_SERVICES_TECHNIQUES_Public,rtb-00fb25e5e524ddfd7,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_SERVICES_TECHNIQUES_Public,rtb-00fb25e5e524ddfd7,10.64.246.0/23,local,Active,No,
RTB_VPC_SERVICES_TECHNIQUES_Public,rtb-00fb25e5e524ddfd7,10.65.0.0/22,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_SERVICES_TECHNIQUES_Public,rtb-00fb25e5e524ddfd7,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_SERVICES_TECHNIQUES_Public,rtb-00fb25e5e524ddfd7,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
RTB_VPC_SERVICES_TECHNIQUES_Public,rtb-00fb25e5e524ddfd7,0.0.0.0/0,igw-0e3e2aa53a785ef1a,Active,No,
RTB_VPC_SERVICES_TECHNIQUES,rtb-058a88b5f2609b4ce,10.64.246.0/23,local,Active,No,
RTB_VPC_SERVICES_TECHNIQUES,rtb-058a88b5f2609b4ce,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB_VERI,rtb-0f7e426a,10.161.40.0/26,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB_VERI,rtb-0f7e426a,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB_VERI,rtb-0f7e426a,10.72.16.0/20,local,Active,No,
PrivateRouteTableB_VERI,rtb-0f7e426a,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB_VERI,rtb-0f7e426a,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableB_VERI,rtb-0f7e426a,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_INT_B,rtb-06f3a98f14ae373f6,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_INT_B,rtb-06f3a98f14ae373f6,10.72.36.0/24,local,Active,No,
RTB_VESA_INDUS_INT_B,rtb-06f3a98f14ae373f6,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_INT_B,rtb-06f3a98f14ae373f6,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA_INDUS_INT_B,rtb-06f3a98f14ae373f6,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.12.11.81/32,vgw-439ea037,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.79.128.0/25,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.79.128.128/25,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.79.129.0/24,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.73.10.0/23,pcx-07061cf6c126e11c0,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.65.0.0/22,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.65.8.0/22,pcx-bf85a5d6,Blackhole,No,
PrivateRouteTableA,rtb-8318a0e6,10.73.16.0/21,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.72.0.0/20,pcx-7870f611,Blackhole,No,
PrivateRouteTableA,rtb-8318a0e6,10.66.0.0/16,local,Active,No,
PrivateRouteTableA,rtb-8318a0e6,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
PrivateRouteTableA,rtb-8318a0e6,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA-PROD-PF_INT_B,rtb-0817aa3206ee80a18,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA-PROD-PF_INT_B,rtb-0817aa3206ee80a18,10.72.114.0/23,local,Active,No,
RTB_VESA-PROD-PF_INT_B,rtb-0817aa3206ee80a18,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA-PROD-PF_INT_B,rtb-0817aa3206ee80a18,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA-PROD-PF_INT_B,rtb-0817aa3206ee80a18,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA-PROD-PF_INT_A,rtb-007c040ce09e2e4a1,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA-PROD-PF_INT_A,rtb-007c040ce09e2e4a1,10.72.114.0/23,local,Active,No,
RTB_VESA-PROD-PF_INT_A,rtb-007c040ce09e2e4a1,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA-PROD-PF_INT_A,rtb-007c040ce09e2e4a1,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
RTB_VESA-PROD-PF_INT_A,rtb-007c040ce09e2e4a1,0.0.0.0/0,tgw-09bee705ee37e8cb8,Active,No,
private-rt,rtb-035316cad742cbd8c,172.31.0.0/16,local,Active,No,
private-rt,rtb-035316cad742cbd8c,0.0.0.0/0,nat-0a8e69b68da69b00e,Active,No,
PublicRouteTableA,rtb-8218a0e7,10.79.128.0/25,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTableA,rtb-8218a0e7,10.79.128.128/25,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTableA,rtb-8218a0e7,192.168.6.0/24,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTableA,rtb-8218a0e7,10.79.129.0/24,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTableA,rtb-8218a0e7,10.73.10.0/23,pcx-07061cf6c126e11c0,Active,No,
PublicRouteTableA,rtb-8218a0e7,10.65.0.0/22,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTableA,rtb-8218a0e7,10.65.8.0/22,pcx-bf85a5d6,Blackhole,No,
PublicRouteTableA,rtb-8218a0e7,10.73.16.0/21,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTableA,rtb-8218a0e7,10.66.0.0/16,local,Active,No,
PublicRouteTableA,rtb-8218a0e7,172.16.0.0/12,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTableA,rtb-8218a0e7,10.0.0.0/8,tgw-09bee705ee37e8cb8,Active,No,
PublicRouteTableA,rtb-8218a0e7,0.0.0.0/0,igw-75a86110,Active,No,
